is_upright	0.03003
	0.18479	de_Vicenzo_signed
	0.18408	thegame
	0.18385	kicker_Jason_Bondzio
	0.18278	free_Crunchy_Seasoned
	0.18180	coach_Jay_Udwadia
	0.18031	jar
	0.18015	coordinator_Tony_Rogolifoi
	0.17919	reliever_Pat_Venditte
	0.17815	austinchronicle.com_tweet
	0.17567	annual_Shipper_Symposium
	0.17550	xACT
	0.17256	david.brett_@_thomsonreuters.com
	0.17248	baseman_Vicky_Galindo
	0.16969	goalkeeper_Leisha_Alcia
	0.16885	dunked
	0.16880	continuous_sinusoid_technology
	0.16796	sleep_nicotine_gum
	0.16777	coach_Binky_Favis
	0.16772	catcher_Tobias_Streich
	0.16759	frisbee
	0.16662	http://www.prnewswire.com/broadcast/#####/consumer.shtml_S_SUMMARY
	0.16629	www.usfoodservice.com
	0.16606	bobblehead_doll_courtesy
	0.16430	vitational
	0.16421	drunken_driving_conviction
	0.16368	goaltender_Jeff_Teglia
	0.16357	cid_@
	0.16326	guard_Ryan_Toolson
	0.16290	advocates_RK_Anand
	0.16273	sponors
	0.16085	guard_Kylan_Loney
	0.16017	carousel_projector
does_pull	0.48649
	0.29481	mso_para_margin_0in
	0.28478	oxen
	0.23979	pullers
	0.23175	horses
	0.23146	donkeys_mules
	0.22776	horse
	0.22171	font_size_##.#pt
	0.22133	etwcf
	0.21934	trainer_Dante_Zanelli
	0.21857	donkeys
	0.21502	jared.favole_@_dowjones.com
	0.20992	roper
	0.20928	roping
	0.20728	trainer_Gary_Subratie
	0.20390	mules
	0.20295	ox
	0.20292	tonne_bollard
	0.20267	jockey_Rosemary_Homeister
	0.20257	mule
	0.20113	e_mail_cdavis@yourdailyjournal.com
	0.20108	horses_mules
	0.19890	interest_Angola_Sonogal
	0.19741	ropers
	0.19402	tug_boats
	0.19205	mso_para_margin_0cm
	0.19131	horsemanship
	0.18939	viruses_trojan
	0.18870	tractor
	0.18821	eNews_maintains
	0.18707	trainer_Seldon_Ledford
	0.18536	judiciously_ringmaster
	0.18497	breeder_Frank_Stronach
	0.18404	donkey
	0.18397	pony
	0.18395	pliers
	0.18354	forklifts
	0.18334	winches
	0.18296	trainer_Buck_Brannaman
	0.18250	geld
	0.18242	bucking_bulls
	0.18170	purely_altruistically
	0.17798	tugboat
	0.17768	winch
	0.17765	dressage
	0.17599	saddle_bronc_riders
	0.17563	geldings
	0.17497	e_mail_@_faa.gov
	0.17468	edbrice@star-telegram.com
	0.17405	great_ebayer
	0.17366	unlawfully_appropriating
is_found_in_forests_woods	0.48718
	0.30084	hemlocks
	0.29355	hemlock_trees
	0.28546	conifer
	0.27463	aspen
	0.27301	lynx
	0.27224	mso_para_margin_0in
	0.26847	lodgepole_pines
	0.26370	mountain_pine_beetles
	0.25738	foresters
	0.25705	beetle_infestation
	0.25678	homeowner_Lannette_Turicchi
	0.25480	conifers
	0.25430	etwcf
	0.25020	bark_beetle
	0.24369	deer_herd
	0.24287	cougars
	0.24188	early_successional_habitat
	0.24185	wolf_packs
	0.23925	woodlands
	0.23891	balsam_woolly_adelgid
	0.23843	moss_shrouded
	0.23839	beavers
	0.23674	mountain_lion
	0.23614	broadleaved
	0.23614	sugar_maples
	0.23242	arboreal
	0.23147	pine_bark_beetle
	0.23105	elm
	0.23030	woolly_adelgids
	0.22993	larch
	0.22920	deer_herds
	0.22916	maples
	0.22631	white_tailed_deer
	0.22568	hemlock_woolly_adelgids
	0.22539	chestnut_trees
	0.22527	pine_trees
	0.22502	coniferous_trees
	0.22356	forests
	0.22342	hemlock_woolly_adelgid
	0.22339	birch_trees
	0.22266	lodgepole_pine
	0.22108	bark_beetles
	0.21928	adelgid_infestation
	0.21864	hardwood_forests
	0.21835	pinyon_pines
	0.21790	wolf
	0.21781	deciduous_hardwood
	0.21755	deer
	0.21705	hardwoods
	0.21582	chipmunks
is_aerodynamic_streamlined	0.49057
	0.29802	subsidiary_Airstar
	0.28738	actor_Sonny_Landham
	0.28076	wingsuit
	0.26430	skydivers
	0.25691	sailplane
	0.25467	hypersonic_flight
	0.25204	multihull
	0.24965	aerobatic_flying
	0.24961	hang_gliding
	0.24781	kiteboarder
	0.24653	arrestor_wires
	0.24485	kiteboarders
	0.24103	keelboat_sailing
	0.24016	maxZ##
	0.23984	attorney_Robert_Torricella
	0.23962	bodyboarding
	0.23889	rower_Roz_Savage
	0.23753	seaplane
	0.23665	commercial_spaceline
	0.23662	skydiving
	0.23542	tandem_parachute
	0.23512	multihull_sailing
	0.23275	supersonic_interceptor
	0.23260	supersonic_combustion
	0.23238	broadband_CATV_DTV
	0.23132	kitesurfing
	0.23056	standup_paddle
	0.22946	aerial_maneuvers
	0.22941	wakesurfing
	0.22894	unrefueled
	0.22874	longboard_surfing
	0.22766	parachuting
	0.22710	kite_surfer
	0.22702	ramjet_powered
	0.22702	parachuters
	0.22626	paddleboard
	0.22612	surfer
	0.22543	unpiloted
	0.22543	windsurfing
	0.22535	scientist_Bernard_Foing
	0.22482	tandem_skydive
	0.22397	rocketry
	0.22391	super_maxi_Maximus
	0.22209	sailing
	0.22181	kiteboarding
	0.22174	surfing
	0.22117	anvil_clouds
	0.22054	investigator_Barry_Minkow
	0.21911	iFly
	0.21881	keelboat_racing
is_golden	0.49057
	0.31564	trumpet
	0.28483	alto_saxophone
	0.27877	trumpeters
	0.27796	trumpeter
	0.27779	trombone
	0.27459	alto_saxophonist
	0.26253	saxophones
	0.26174	fanfares
	0.25505	tuba
	0.24919	saxophone
	0.24632	http://www.facebook.com/pages/NASDAQ-OMX/############_For
	0.24547	trombones
	0.24540	trumpets
	0.24445	cornet
	0.24325	processional_Pomp
	0.24324	baritone_saxophonist
	0.24226	euphonium
	0.24174	snare_drummer
	0.24139	anniver_sary
	0.24125	drumbeats
	0.23965	sonorous
	0.23905	tenor_aria
	0.23895	woodwind
	0.23877	alto_sax
	0.23705	cello_solos
	0.23608	tenor_sax
	0.23388	drummer
	0.23357	drummers
	0.23317	sousaphone_player
	0.23291	countertenor
	0.23114	woodwinds
	0.23111	buglers
	0.23105	flugelhorn
	0.23054	cellist
	0.22978	clarinetists
	0.22868	timpani
	0.22733	bass_clarinetist
	0.22693	bassist
	0.22610	clarinetist
	0.22521	vibraphone
	0.22497	reedist
	0.22458	bugle
	0.22345	baritones
	0.22269	saxes
	0.22219	drummer_Winard_Harper
	0.22208	gun_salute
	0.22089	shek_蒋介石
	0.22064	largest_watchmaker_Swatch
	0.21996	shehnai
	0.21993	guitarist
is_red	0.49057
	0.32904	cucurbit
	0.31709	peach
	0.30942	plums
	0.30821	currant
	0.30739	seedless_grape
	0.30272	leaf_curl
	0.30084	peach_nectarine
	0.30000	strawberry
	0.29968	tomato
	0.29806	muskmelons
	0.29620	potato_aphid
	0.29409	winter_grain_sowings
	0.29233	fruited
	0.29074	orchards
	0.28967	blueberries
	0.28960	berry
	0.28828	tart_cherries_apples
	0.28719	elderberry
	0.28712	grape
	0.28492	raspberries
	0.28405	purple_blooms
	0.28342	methyl_jasmonate
	0.28236	jujube
	0.28168	citrus
	0.28130	strawberries
	0.28002	strawberry_growers
	0.27887	everbearing
	0.27598	citrus_fruit
	0.27567	tart_berry
	0.27441	sweet_cherries
	0.27388	muscadine_grape
	0.27337	flowers_Dangot
	0.27303	rugosa
	0.27153	wine_grape
	0.27148	seedless_varieties
	0.27134	peach_plum
	0.27115	peaches
	0.26963	pawpaws
	0.26579	clover_Trifolium
	0.26389	blueberry
	0.26384	violets
	0.26301	apricot
	0.26301	plum_pox
	0.26209	purple_verbena
	0.26162	fruit_orchards
	0.26037	seedless
	0.25957	spotted_wilt
	0.25900	snowberry
	0.25881	citrus_fruits
	0.25839	nectarine
does_crawl	0.49091
	0.30072	etwcf
	0.29643	snail
	0.28612	mso_para_margin_0in
	0.28400	smh.com.au_smh.com.au_Web
	0.26644	amphibians
	0.25729	www.majorblogs.net
	0.25426	cane_toad
	0.25006	reptilian
	0.23871	caecilians
	0.23370	larval
	0.23015	google_ad_client_=_pub_################
	0.23011	invertebrate
	0.22862	estuarine_crocodiles
	0.22682	sentient
	0.22663	maligned_microorganisms
	0.22658	zoophiles
	0.22633	cephalopod
	0.22128	komodo_dragons
	0.22123	viagra_apotheke
	0.22076	spiders
	0.21927	cane_toads
	0.21573	amphibian_species
	0.21535	millipede
	0.21433	weta
	0.21384	scaly_reptiles
	0.21364	toad
	0.21351	snails
	0.21140	octopuses
	0.20971	newts
	0.20944	lizard
	0.20867	parched_plains_environment
	0.20829	tentacled
	0.20707	ant
	0.20541	rodent
	0.20537	saber_toothed
	0.20531	researcher_Svante_Paabo
	0.20520	anaconda
	0.20518	spaceman_Garrett_Reisman
	0.20430	bounty_hunter_Cad_Bane
	0.20421	tarantula
	0.20382	amphibian_biodiversity
	0.20365	biped
	0.20326	centipede
	0.20305	parasite
	0.20226	dorsalis
	0.20193	caterpillar
	0.20063	site_http://cordis.europa.eu/ictresults
	0.20044	ant_species
	0.19959	indigenous_Mapuche
	0.19955	called_midges_swarmed
is_poisonous	0.49180
	0.28058	oral_microbiome
	0.27378	non_tuberculosis_mycobacteria
	0.27242	fungal_isolates
	0.26578	geminata
	0.26258	etwcf
	0.25928	mutagen
	0.25923	spiders
	0.25878	scientist_Ron_Tjeerdema
	0.25541	methyl_jasmonate
	0.25526	emerald_ash_borer_infestations
	0.25432	beta_lactamase_NDM
	0.25263	roseum
	0.25188	naturally_occurring_fungus
	0.25096	maligned_microorganisms
	0.24757	mso_para_margin_0in
	0.24652	disease.The
	0.24402	biowarfare_pathogens
	0.24236	journal_Neotropical_Ichthyology
	0.24136	poisonous
	0.24051	streptococcus_biowarfare_agents
	0.24013	mimetic_compounds
	0.23977	venoms
	0.23890	poison_Ricin
	0.23827	brain_tumor_glioblastoma
	0.23725	fungi
	0.23655	bacteria_Bacillus
	0.23566	mosquitoes_Aedes_aegypti
	0.23518	hydrogen_cyanide_HCN
	0.23311	ant_species
	0.23296	coffee_berry_borer
	0.23286	parasitic_nematode
	0.23223	gyrase
	0.23202	underwater_volcanoes
	0.23199	anthrax_smallpox
	0.23151	ants
	0.23117	aureus_infections
	0.23092	frog_deformities
	0.23074	monoterpenes
	0.23037	zoonosis
	0.22975	neotropical
	0.22817	plague_bacterium_Yersinia
	0.22794	glutamate_dehydrogenase
	0.22792	filovirus
	0.22671	ant
	0.22575	naturally_occurring_bacterium
	0.22571	hypervirulent_strain
	0.22417	hexavalent_chromium_contamination
	0.22372	arenaviruses
	0.22341	malignant_lymphomas
	0.22337	neurotoxic_venom
is_grey	0.49425
	0.22112	menhaden
	0.21998	lynx
	0.21870	gered
	0.21566	cod
	0.20692	roundscale_spearfish
	0.20484	idiotic_chimpanzee
	0.20305	etwcf
	0.20240	bisons
	0.20033	black_necked_swans
	0.20021	puma
	0.20012	panther
	0.19961	sharks
	0.19910	tigers
	0.19767	div.Section1_page_Section1
	0.19756	grouse
	0.19712	wolf
	0.19678	reintroduce_beavers
	0.19512	pelagic
	0.19277	pupfish
	0.19135	pearl_mussels
	0.19009	softshell_turtle
	0.18978	feral_felines
	0.18898	trappers
	0.18890	bluefin
	0.18878	wildcats
	0.18872	shorebird
	0.18744	charr
	0.18680	belugas
	0.18646	mso_para_margin_0in
	0.18620	blogger_Schadenfreude
	0.18605	westslope
	0.18586	outfielders_Bobby_Abreu
	0.18569	billy_goats
	0.18477	hares
	0.18472	sawfish
	0.18455	bluefin_tuna
	0.18413	tiger
	0.18370	bluefins
	0.18350	lesser_prairie
	0.18304	cusk
	0.18297	billed_gulls
	0.18268	blackpoll_warblers
	0.18249	cattle_egrets
	0.18206	scaly
	0.18091	vulture
	0.18080	grays
	0.18036	hen_harrier
	0.18024	billfish
	0.18014	jaded_hipsters
	0.17957	bat_hibernacula
is_pink	0.49704
	0.24663	infections_STIs
	0.23718	systemic_scleroderma
	0.22458	varenicline_abstinence_rates
	0.22350	nausea_dizziness_headaches
	0.22188	malignant_glioma
	0.21838	roses
	0.21605	viral_meningitis
	0.21571	diseases_STDs
	0.21364	pulmonary_sarcoidosis
	0.21274	infection_URTI
	0.21175	writers_Suzette_Laboy
	0.21127	tangerines
	0.21041	gall_bladder_removals
	0.21020	vascular_lesions
	0.21012	told_FOX###_Pop
	0.20939	nausea_somnolence
	0.20916	acute_sinusitis
	0.20906	frequent_heartburn_sufferers
	0.20862	diagnosing_Lyme_disease
	0.20823	plasma_viremia
	0.20805	repair_deviated_septum
	0.20727	oysters
	0.20675	vaginal_atrophy
	0.20672	wrinkle_injections
	0.20548	breast_caner
	0.20492	skin_inflammations
	0.20426	vibrio
	0.20405	algae_bloom
	0.20394	choriocarcinoma
	0.20351	gastrointestinal_ailments
	0.20250	sexually_transmitted_disease
	0.20222	cardiomyopathy_viral_infection
	0.20214	dehydration_Loftin
	0.20212	raw_oysters
	0.20147	kidney_adrenal
	0.20121	lip_plumping
	0.20087	vibriosis
	0.20067	grouper
	0.20034	tonsil_cancer
	0.19989	toxic_algae
	0.19842	conjunctivitis
	0.19801	dyspareunia
	0.19776	polycystic_disease
	0.19770	undercooked_eggs
	0.19766	urinary_infections
	0.19754	sinsemilla
	0.19672	retinal_degenerative_diseases
	0.19660	kissable
	0.19632	palest
	0.19613	swollen_vocal_cords
does_sink	0.50000
	0.29053	ship
	0.28889	submarine_SSN
	0.27735	broadband_CATV_DTV
	0.25842	etwcf
	0.25121	powered_submarine_Kursk
	0.24955	submarine
	0.24891	anchor
	0.24828	raft
	0.24559	anchors
	0.24395	rock
	0.24354	ships
	0.24338	missile_corvettes
	0.24243	vessel
	0.24078	marine_archeologist
	0.23972	anchored
	0.23885	square_rigged_barque
	0.23807	choppy_waters
	0.23678	warship
	0.23422	powered_submarine
	0.22991	wooden_whaleship
	0.22847	cruising_catamaran
	0.22792	carrier_USS_Nimitz
	0.22635	capsizing
	0.22611	anchoring
	0.22441	sailors
	0.22241	submarine_Le_Triomphant
	0.22040	ran_aground
	0.21991	submariners
	0.21963	watchkeepers
	0.21938	newspaper_Darmstaedter_Echo
	0.21909	shipyard
	0.21800	warship_Clemenceau
	0.21737	adaptive_rowers
	0.21624	stormy_seas
	0.21536	boat
	0.21522	capsized
	0.21417	subsidiary_Airstar
	0.21402	submarine_USS
	0.21388	official_Omiros_Mavromatis
	0.21365	destroyer_USS_Stout
	0.21362	submarine_HMS
	0.21362	sunk
	0.21260	ro_ro_vessel
	0.21192	skipper_Paul_Cayard
	0.21056	helmsman_Abu_Tasir
	0.21013	decommissioned_battleship
	0.21005	cutter_suction_dredge
	0.20976	icebreaker_CCGS
	0.20961	unsinkable
	0.20832	minesweeper_USS
has_a_chain	0.50000
	0.24831	anchor
	0.24711	unicycle
	0.24276	watch
	0.23054	affiliate_KWTV
	0.22885	bicycle
	0.20967	spokeswoman_Geri_Reinardy
	0.20901	physician_Nino_Danieli
	0.20102	announcer_Mario_Impemba
	0.20023	de_Cambios
	0.19813	agoBy
	0.19798	affiliate_KGTV
	0.19620	avid_cyclist
	0.19455	mtownsend@cherokeescout.com_Tuesday
	0.19353	www.mlnsportszone.com
	0.19250	livestreamed
	0.19147	jared.favole_@_dowjones.com
	0.18881	interviewd
	0.18852	bobblehead_doll_courtesy
	0.18804	bicycles
	0.18782	biking
	0.18631	bicycling
	0.18594	correspondent_Catherine_Herridge
	0.18438	promos_NBC_Nightly
	0.18435	producer_Erwin_Stoff
	0.18409	anchor_Jeff_Glor
	0.18195	www.onn.tv_discusses
	0.18094	subsidiary_Airstar
	0.18048	events.The
	0.18041	anchoring
	0.18027	www.hd.net
	0.18016	professional_skateboarder
	0.17973	necklace
	0.17969	mountain_bike
	0.17921	anchored
	0.17905	broadcasted
	0.17901	bikes
	0.17899	bikeways
	0.17894	furiously_pedaling
	0.17878	etwcf
	0.17803	boss_Herve_Poncharal
	0.17680	cablecasting
	0.17611	broacast
	0.17564	mountain_bikes
	0.17423	youchange
	0.17415	view.com
	0.17405	pro_skateboarder
	0.17350	mtvU_MTV
	0.17309	bike
	0.17298	bikeability
	0.17240	writes_FPIF_contributor
has_a_deck	0.50000
	0.29557	etwcf
	0.26793	mso_para_margin_0in
	0.25203	sailing
	0.24592	yacht
	0.24578	yachts
	0.23974	http://www.ticketmaster.com_###-###-####
	0.23926	tugboat
	0.23867	ferry
	0.23319	sailboat
	0.23235	professional_skateboarder
	0.22416	megayacht
	0.22275	shing_Hutchison
	0.22009	catamaran
	0.21760	pro_skateboarder
	0.21693	skateboarding
	0.21352	organizer_Bayu_Ajie
	0.21250	mega_yachts
	0.21027	powerboat
	0.20925	david.brett_@_thomsonreuters.com
	0.20856	boat
	0.20780	reflect_Pipex_Pharmaceuticals
	0.20659	sailing_yacht
	0.20642	ferries
	0.20619	retailer_MarineMax
	0.20382	dry_bulker
	0.20335	subsidiary_Airstar
	0.20255	catamarans
	0.20137	sailing_yachts
	0.20111	foot_sloop
	0.20091	yachting
	0.19988	writes_FPIF_contributor
	0.19836	multihulls
	0.19719	boats
	0.19636	info.ea.com_Electronic_Arts
	0.19599	chairman_Aurel_Braun
	0.19430	skateboarders
	0.19342	shipowner
	0.19282	vessel_Weatherbird_II
	0.19270	megayachts
	0.19200	www.difc.ae
	0.19112	watercraft
	0.19105	de_Lait
	0.19083	skipper_Paul_Cayard
	0.19031	ferryboat
	0.19027	regatta
	0.19022	multihull
	0.18916	towboat
	0.18910	fishing_boat
	0.18897	foot_dragger
	0.18816	agoBy
has_a_hull	0.50000
	0.35629	boat
	0.33857	boats
	0.32801	ferry
	0.32074	sailing
	0.31769	ship
	0.31331	speedboat
	0.30297	catamaran
	0.29210	vessel_mv
	0.28949	yacht
	0.28943	etwcf
	0.28777	sailing_yacht
	0.28599	vessel_MV
	0.28464	seizure_VBSS
	0.28260	sailboat
	0.28209	yachts
	0.28037	capsized
	0.27732	www.celebrity.com
	0.27449	vessel
	0.26959	powerboat
	0.26954	ships
	0.26473	ferryboat
	0.26371	ferries
	0.26141	catamarans
	0.26100	mso_para_margin_0in
	0.25961	fishing_boat
	0.25828	crewed
	0.25804	watercrafts
	0.25737	doublehanded
	0.25728	catamaran_sailboat
	0.25649	icebreaker_CCGS
	0.25468	foot_sloop
	0.25461	powerboat_racers
	0.25335	retailer_MarineMax
	0.25193	crewboat
	0.25081	meter_catamaran
	0.24992	maxi_yacht
	0.24940	superferry
	0.24867	sail
	0.24846	kayak
	0.24722	catamaran_ferry
	0.24691	vessel_Weatherbird_II
	0.24650	motorboat
	0.24627	boat_RHIB
	0.24421	ro_ro_vessel
	0.24407	skippered
	0.24395	regatta
	0.24275	berthed
	0.24152	operator_Carnival_CCL
	0.24146	agoBy
	0.24110	capsizing
has_a_lock	0.50000
	0.27230	window
	0.26969	chain
	0.26821	doors
	0.26732	gate
	0.26120	gates
	0.23802	windows
	0.23217	cage
	0.22490	edbrice@star-telegram.com
	0.21799	cages
	0.21040	door
	0.20833	thieves_pried
	0.20685	mso_para_margin_0in
	0.20598	hh_gregg
	0.20311	retailer_hhgregg
	0.20260	sliding_glass
	0.20111	agoBy
	0.19924	spokeswoman_Geri_Reinardy
	0.19427	store
	0.19389	release.The
	0.19378	supersonic_Concorde_crashing
	0.19305	kilowatt_photovoltaic_PV
	0.19291	seats_bassinets_strollers
	0.19273	loop_artificial_pancreas
	0.19235	hutch
	0.18785	unlocked
	0.18723	fence
	0.18709	enclosure
	0.18678	burglar_proofing
	0.18187	rental_kiosks
	0.18118	unguarded_loading_dock
	0.17904	son_Zachary_Frison
	0.17862	advanced_sapphire_crystallization
	0.17848	minister_Jens_Orback
	0.17788	thehome
	0.17765	topical_cationic_peptide
	0.17600	furnishings_retailer
	0.17560	david.brett_@_thomsonreuters.com
	0.17559	fences
	0.17455	locked_gate_Nenashev
	0.17421	broadband_CATV_DTV
	0.17302	padlocked
	0.17243	etwcf
	0.17113	bunkerlike
	0.17041	circuit_televisions_CCTVs
	0.16925	alley
	0.16915	gated_entrance
	0.16890	storefront_windows
	0.16875	spokesman_Ulf_Hoglund
	0.16817	mln_Proportion
	0.16809	bicycle
has_arms	0.50000
	0.24003	maker_Aderans_Holdings
	0.21902	producer_Moritz_Borman
	0.21155	www.dfsa.ae
	0.20354	agoBy
	0.20214	producer_Rob_Tapert
	0.20211	mso_para_margin_0in
	0.19915	tulsaworld.com_BarrelhouseBeat
	0.19807	grossly_improper
	0.19516	chair
	0.19456	bloodless_coup
	0.19373	master_puppeteer
	0.19309	producer_Erwin_Stoff
	0.19166	presidentand
	0.19058	announcer_Mauro_Ranallo
	0.19049	director_Svitlana_Berzina
	0.18592	announcer_Chip_Caray
	0.18488	armchair
	0.18344	deposed
	0.18316	playwright_Lucy_Prebble
	0.18261	royalist_FUNCINPEC
	0.18146	underpants
	0.18076	reclining_sofa
	0.18028	historian_Keith_Windschuttle
	0.18006	al_Dhahiri
	0.17788	coup
	0.17781	iPS_Academia_Japan
	0.17731	headof
	0.17682	http://www.amex.com/
	0.17562	etwcf
	0.17449	nipple_pinching
	0.17439	premiere_afterparty
	0.17310	rul_ing
	0.17285	shaggy_hairstyle
	0.17284	founder_Calvin_Ayre
	0.17270	philanthropist_Dominique_Lapierre
	0.17162	figurehead
	0.17142	richly_upholstered
	0.17046	toymaker_Hasbro_Delta
	0.17024	superfriends_Dwyane_Wade
	0.16982	director_Oleksiy_Tolstoukhov
	0.16876	v._MercExchange
	0.16810	champ_Randy_Couture
	0.16689	bench
	0.16684	boss_Dean_Mighell
	0.16670	chairpersonship
	0.16654	direc_tor
	0.16629	chairs
	0.16573	d'_Alencon
	0.16546	appointed
	0.16544	told_optics.org
has_bubbles	0.50000
	0.29304	champagne
	0.28417	lemonade
	0.27655	giant_Diageo_PLC
	0.27547	beers
	0.27311	lemonades
	0.27112	beer
	0.26846	cider
	0.26766	beverages
	0.25817	handcrafted_ales
	0.25631	malt_beverages
	0.25454	maker_Jinro
	0.25379	nonalcoholic_beverages
	0.25260	agoBy
	0.25206	drinks
	0.24444	real_ales_ciders
	0.23729	alcoholic_beverages
	0.23464	pints
	0.23365	cask_beer
	0.23284	told_BeverageDaily.com
	0.23247	bath
	0.23241	mso_para_margin_0in
	0.22812	alcoholic_drinks
	0.22812	nonalcoholic
	0.22497	http://www.ticketmaster.com_###-###-####
	0.22496	ciders
	0.22311	concessionaire_Centerplate
	0.22136	soft_drinks
	0.21604	bill@tmnews.com
	0.21603	ales
	0.21581	drink_specials
	0.21524	drink
	0.21236	cask_ale
	0.21173	etwcf
	0.21099	brewed_beer
	0.21038	cola_HELP_WANTED
	0.20967	celebratory_champagne
	0.20829	brews
	0.20600	ale
	0.20519	concessionaire_Aramark
	0.20312	unfortified_wine
	0.20267	beers_ciders
	0.20234	click_STXNEWS
	0.20227	strategist_Scott_Marcouiller
	0.20180	baron_Vijay_Mallya
	0.20009	quaffed
	0.19990	refreshment
	0.19884	beer_brewed
	0.19819	nonalcoholic_drink
	0.19743	sodas
	0.19702	sparkling_cider
has_numbers	0.50000
	0.31374	clock
	0.31337	watch
	0.29058	spokesman_Vaani_Passawe
	0.28645	announcer_Olivier_Sedra
	0.28092	telephone
	0.25642	ruler
	0.25507	al_Humaidan
	0.24856	expletive_laden_voicemail
	0.24635	bin_Isa_Al_Khalifa
	0.24538	dice
	0.24490	ballotting
	0.24459	unleash_bloodbath
	0.24444	particiapte
	0.24262	monitored
	0.24158	pm_EST
	0.24082	online_sportsbook_SBGglobal.com
	0.23847	www.racetalklive.com_Dirt_Nation
	0.23821	webstream
	0.23773	operator_Bitel
	0.23571	correspondent_Jaber_Obeid
	0.23533	satelitte
	0.23323	watching
	0.23117	announcer_Mario_Impemba
	0.22845	monitor
	0.22735	carnage_wailing_sirens
	0.22679	broacast
	0.22627	cesium_fountain
	0.22539	billionaire_Naguib_Sawiris
	0.22507	broadcasted
	0.22492	viewerships_NFL
	0.22491	directv.com
	0.22473	broadcast
	0.22176	www.proxyvote.com
	0.22096	tabulate
	0.22082	wagers
	0.22032	online_sportsbook_BetUS.com
	0.21995	newspaper_VietnamNet
	0.21971	spokesman_Desire_Tagro
	0.21940	brotherhood_al_Issawi
	0.21888	replaces_Gary_Forsee
	0.21870	states_Chip_Harleman
	0.21716	musty_fixture
	0.21634	judge_Harold_Lederman
	0.21561	www.in.gov_legislative
	0.21531	betting_odds
	0.21439	operator_Mobtel
	0.21411	text_messages
	0.21384	aide_Carlos_Valenciaga
	0.21363	cast_ballots
	0.21259	wield_enormous
has_shelves	0.50000
	0.33200	mso_para_margin_0in
	0.31877	cupboards
	0.31024	cupboard
	0.30484	closets
	0.28469	closet
	0.28212	fridge
	0.28155	refrigerator
	0.26143	jared.favole_@_dowjones.com
	0.26083	agoBy
	0.25664	bookcases
	0.25609	bookcase
	0.25603	cabinets
	0.25203	dresser
	0.24444	drawer
	0.24081	etwcf
	0.24074	oven
	0.23691	drawers
	0.23590	david.brett_@_thomsonreuters.com
	0.22953	e_mail_sports@tylerpaper.com
	0.22534	kitchen_cupboards
	0.22198	refrigerator_freezer
	0.21104	http://www.ticketmaster.com_###-###-####
	0.21103	attic
	0.20819	master_bedroom
	0.20817	bookshelves
	0.20500	linen_closet
	0.20303	shelving
	0.20176	basement
	0.19921	desk_drawers
	0.19809	freezer
	0.19798	dressers
	0.19228	bedroom_closet
	0.19087	michael.crittenden_@_dowjones.com
	0.18901	nightstand
	0.18858	kitchen
	0.18460	skyhawk_Comments
	0.18330	medicine_cabinets
	0.18245	freezers
	0.18081	font_size_##.#pt
	0.17888	bookshelf
	0.17871	bishops_Ad_Hoc
	0.17808	bathroom_vanity
	0.17702	pantry
	0.17544	engine_query_SELECT
	0.17506	fridges
	0.17463	combustibles
	0.17412	storerooms
	0.17405	fridge_freezer
	0.17374	broadband_CATV_DTV
	0.17293	bath_vanities
has_two_parts	0.50000
	0.28940	baring
	0.27368	toning
	0.25736	bikini
	0.25615	buckle
	0.25543	clamping
	0.25506	clamp
	0.25402	skin_baring
	0.25218	swimsuit
	0.24769	tighten
	0.23634	toned
	0.23093	bared
	0.23007	swimwear
	0.22983	mujahideen_holy
	0.22806	click_STXNEWS
	0.22599	skimpy_outfits
	0.22415	slimming
	0.22400	plunging_necklines
	0.22270	swimsuits
	0.22176	bikinis
	0.22057	contestant_Carrie_Prejean
	0.21931	yoyo
	0.21869	rachets
	0.21621	pagan_priestess_white
	0.21390	exposed_midriffs
	0.21315	dailies_Marca
	0.21283	succomb
	0.21243	www.mlnsportszone.com
	0.21213	surgically_enhanced
	0.21181	racheting
	0.21172	flaunting
	0.21153	brand_www.perfume.com
	0.20995	flaunt
	0.20960	revealing_outfits
	0.20838	www.livetradingnews.com
	0.20799	david.brett_@_thomsonreuters.com
	0.20698	week_begs##Jun##
	0.20686	unhealthily_thin
	0.20610	lips
	0.20411	bootylicious
	0.20328	craigshipp
	0.20282	abs
	0.20060	posing_topless
	0.19894	skimpy_bikinis
	0.19711	undergoing_cosmetic_surgery
	0.19585	overtly_sexually_suggestive
	0.19578	designer_Christian_Siriano
	0.19558	buckling
	0.19499	midriffs
	0.19434	supermodels_strutting
	0.19431	nipple_slip
is_a_vessel	0.50000
	0.28418	cup
	0.27856	etwcf
	0.27107	sink
	0.26760	mug
	0.23379	sunk
	0.22355	submarine
	0.20509	jug
	0.20413	mso_para_margin_0in
	0.19909	submariners
	0.19253	cups
	0.19040	newspaper_Darmstaedter_Echo
	0.18502	seller_Unfit
	0.18304	http://www.ticketmaster.com_###-###-####
	0.18277	shipboard
	0.18174	floating_drydock
	0.17461	broadband_CATV_DTV
	0.17433	submarine_USS
	0.17234	sinking
	0.16994	submarine_SSN
	0.16913	poured
	0.16809	bilge_wastes
	0.16806	plumbed
	0.16695	website_www.merrimanco.com
	0.16609	subsidiary_Airstar
	0.16479	jared.favole_@_dowjones.com
	0.16472	sinks
